COD_DEP,DEPENDENCIA,SUPERINTENDENCIA,DIRECCION,PROVINCIA,LATITUD,LONGITUD,PERSONAL,MOVILES,ARMAS
1644,DPTO. RECURSOS LOGISTICOS Y TECNICOS - DGSPPE,SEGURIDAD Y CUSTODIA,AV. DEL LIBERTADOR 2200 (OLIVOS),BUENOS AIRES,-34.5128331456669,-58.4781140868315,100,100,100
1639,DIR. GRAL. DE SEGURIDAD ECONÓMICA Y LEGISLATIVA,SEGURIDAD Y CUSTODIA,BALCARCE 139,CABA,-34.6092534384898,-58.3706499217228,100,100,100
1643,DPTO. RECURSOS LOGISTICOS Y TECNICOS - DGSV,SEGURIDAD Y CUSTODIA,ADOLFO ALSINA 1833,CABA,-34.6113512818892,-58.3923452606016,100,100,100
1663,ASESORIA TECNICO DISCIPLINARIA,ASUNTOS INTERNOS E INSPECTORIA GENERAL,AV. RIVADAVIA 1325 (CDAD.AUTONOMA DE BUENOS AIRES),CABA,-34.6086210201235,-58.3852980832011,100,100,100
1664,SUPER. DE DESARROLLO PROFESIONAL,SUPER. DE DESARROLLO PROFESIONAL,MORENO 1550 (CDAD.AUTONOMA DE BUENOS AIRES),CABA,-34.6125501549436,-58.3886696332061,100,100,100
1665,DIV. GESTION ADMINISTRATIVA - SDPROF,SUPER. DE DESARROLLO PROFESIONAL,MORENO 1550 (CDAD.AUTONOMA DE BUENOS AIRES),CABA,-34.6126895104111,-58.3887241420889,100,100,100
1666,DIV. GESTION ADMINISTRATIVA - DIR GRAL SEC GRAL,DIR. GRAL. DE SECRETARIA GENERAL,MORENO 1550 (CDAD.AUTONOMA DE BUENOS AIRES),CABA,-34.6130388046468,-58.3881842861969,100,100,100
1667,SECC. SEG. Y CUST. PTE. PROVISIONAL DEL HONORABLE SENADO DE LA NACION,SUPER. DE SEGURIDAD Y CUSTODIA,Adolfo Alsina 1825 6to piso (CDAD.AUTONOMA DE BUENOS AIRES),CABA,-34.6114925631692,-58.3923238030054,100,100,100
1669,DIV. SEGURIDAD Y CUSTODIA SECRETARIA DE LUCHA CONTRA EL NARCOTRAFICO Y LA CRIMINALIDAD ORGANIZADA,SUPER. DE SEGURIDAD Y CUSTODIA,CHILE 760 (CDAD.AUTONOMA DE BUENOS AIRES),CABA,-34.61646561,-58.3768159,100,100,100
1672,DIV. SEGURIDAD Y CUSTODIA SECRETARIA DE DESARROLLO SOCIAL,SUPER. DE SEGURIDAD Y CUSTODIA,(CDAD.AUTONOMA DE BUENOS AIRES),CABA,-34.6122094463766,-58.3812919984038,100,100,100
1673,DIV. SEGURIDAD Y CUSTODIA MINISTERIO CAPITAL HUMANO,SUPER. DE SEGURIDAD Y CUSTODIA,(CDAD.AUTONOMA DE BUENOS AIRES),CABA,-34.5981963409573,-58.3911461766247,100,100,100
1740,DIV. INNOVACION Y DESARROLLO CONTRA EL CIBERCRIMEN,INVESTIGACIONES FEDERALES,CAVIA 3302 (CDAD.AUTONOMA DE BUENOS AIRES),CABA,-34.57377578,-58.40545913,100,100,100
1674,UNIDAD ANALISIS DE TRAFICO ILICITO,DROGAS PELIGROSAS,AV. BELGRANO 1613 (CDAD.AUTONOMA DE BUENOS AIRES),CABA,-34.61335264781,-58.3893434567372,100,100,100
1671,DPTO. AREA CAPITAL HUMANO,SEGURIDAD Y CUSTODIA,Bernardo de Irigoyen 272 (CDAD.AUTONOMA DE BUENOS AIRES),CABA,-34.6114163451224,-58.3804253711646,100,100,100
1658,DIV. APOYO OPERATIVO TACTICO,AGENCIAS FEDERALES,9 DE JULIO 233 (ROSARIO),SANTA FE,-32.9562312516536,-60.6280583550756,100,100,100
1659,SECC. CENTRO DE VERIFICACION POLICIAL FEDERAL,INVESTIGACIONES FEDERALES,CAZADORES 2065 (CDAD.AUTONOMA DE BUENOS AIRES),CABA,-34.55408476,-58.44329545,100,100,100
